ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1.6426122922169792,-0.6975500602076664,-0.44939334044301,-0.3958829939413291,-0.24322250265597928,-0.6847934407681749,-0.013071944041081236,1.3616356677245534,3.281205531328317,-0.3202106518437053,1.7165605580036216,-0.883669329802475,0.4617205218122399,0.9719896348464877,0.1181121102222895,-0.17119278313464617,0.4040272104675278,-0.2131416762884425,-0.43262116550379087
0.8491066337497231,-0.6975500602076664,-0.44939334044301,-0.3958829939413291,-0.24322250265597928,-0.6847934407681749,-0.013071944041081236,1.3616356677245534,3.281205531328317,-0.3202106518437053,-0.3057128068177492,1.3207413789748723,-0.7470500750459189,0.6698398845967832,-1.0061042150427464,0.08474327138558907,0.4040272104675278,-0.2131416762884425,-0.43262116550379087
-1.1677202481878866,2.0203227024400556,1.2220992065453573,-0.3958829939413291,-0.24322250265597928,0.13819110545207897,-0.012659629915879093,0.006570604386334327,0.037742713380887236,0.2774200658581784,-0.3057128068177492,1.0058255634352513,-0.7470500750459189,0.6698398845967832,-1.0061042150427464,1.6203595985070005,0.4040272104675278,-0.2131416762884425,-0.43262116550379087
-0.15584675347576524,-0.0935783351748393,-0.375351590489475,-0.3958829939413291,-0.24322250265597928,1.6284604188779441,-0.012747574314770825,-0.06169500083038793,-0.46772117546549785,-0.3202106518437053,2.7276972404143067,-0.883669329802475,1.6704911186703986,0.6698398845967832,-1.0061042150427464,-0.17119278313464617,0.4040272104675278,-0.2131416762884425,-0.43262116550379087
-0.44380011500288485,-0.6975500602076664,-0.44939334044301,-0.3958829939413291,-0.24322250265597928,-0.28442258044480817,-0.013037283130387543,-0.0744204311799912,-0.37664923180821336,-0.3202106518437053,-0.3057128068177492,-0.883669329802475,-0.7470500750459189,-2.0495078676505574,-1.0061042150427464,-0.17119278313464617,0.4040272104675278,-0.2131416762884425,-0.43262116550379087
1.5138214028824197,-0.6975500602076664,-0.44939334044301,-0.3958829939413291,-0.24322250265597928,-0.4401223594594508,-0.012999566329212134,0.30897200136002156,1.4270383302856327,-0.3202106518437053,-0.3057128068177492,-0.2538376987232329,-0.7470500750459189,0.6698398845967832,-0.6313654399544011,-0.17119278313464617,0.4040272104675278,-0.2131416762884425,-0.43262116550379087
1.7152734208266263,2.6242944274728828,0.6215148252146387,-0.3958829939413291,-0.24322250265597928,3.4301292903330944,-0.011974815059465712,-0.13022587707881722,-0.6967360333247113,0.48573866205551736,-0.3057128068177492,1.0058255634352513,0.4617205218122399,-1.4452083671511484,1.2423284354873254,-0.939000946695352,0.4040272104675278,-0.2131416762884425,2.3114911607144597
-1.0766054996138847,1.4163509774072285,0.09740499848484852,-0.3958829939413291,-0.24322250265597928,-0.4178795338859304,-0.013031377712403898,-0.15419879917279886,-0.556915777178404,-0.3202106518437053,-0.3057128068177492,0.37599393235600914,-0.7470500750459189,0.6698398845967832,1.2423284354873254,-0.17119278313464617,0.4040272104675278,-0.2131416762884425,-0.43262116550379087
0.6549591737080737,-0.39556419769125284,-0.39386202658957586,-0.3958829939413291,-0.24322250265597928,-0.46236518503297114,-0.012953437726667136,-0.0026153524830636356,-0.05629125867752738,-0.3202106518437053,-0.3057128068177492,1.0058255634352513,-0.7470500750459189,0.6698398845967832,0.8675896603989801,-0.939000946695352,0.4040272104675278,-0.2131416762884425,-0.43262116550379087
-0.21735882002361456,0.20840752734157425,4.6747586453826235,-0.3958829939413291,-0.24322250265597928,0.5385619657754457,-0.012335676052839419,-0.10024267132358759,-0.4178047390999729,-0.3202106518437053,-0.3057128068177492,1.0058255634352513,-0.7470500750459189,0.6698398845967832,-1.0061042150427464,1.6203595985070005,0.4040272104675278,-0.2131416762884425,-0.43262116550379087
0.23667712118269826,-0.39556419769125284,-0.3327775813507983,-0.3958829939413291,-0.24322250265597928,-0.35115105716536926,-0.013012821945881499,-0.15419879917279886,-0.7416670838601649,-0.3202106518437053,-0.3057128068177492,1.3207413789748723,0.4617205218122399,-1.4452083671511484,-1.0061042150427464,-0.939000946695352,-2.2437239260915134,-0.2131416762884425,-0.43262116550379087
-0.9493524119430214,-0.6975500602076664,-0.44939334044301,-0.3958829939413291,-0.24322250265597928,-0.5068508361800119,-0.01280040966571834,-0.15419879917279886,0.1523022906978379,-0.3202106518437053,-0.3057128068177492,1.3207413789748723,-0.7470500750459189,-2.0495078676505574,0.1181121102222895,0.08474327138558907,0.4040272104675278,-0.2131416762884425,-0.43262116550379087
1.066321118746816,-0.6975500602076664,-0.44939334044301,-0.3958829939413291,-0.24322250265597928,-0.6625506151946545,-0.013070056747421024,-0.15419879917279886,1.195270037574664,-0.3202106518437053,-0.3057128068177492,0.06107811681638811,0.4617205218122399,-1.4452083671511484,-1.0061042150427464,-0.17119278313464617,0.4040272104675278,0.6286172598092583,-0.43262116550379087
-0.7179132615567384,0.5103933898579878,0.14201515209606347,-0.3958829939413291,-0.24322250265597928,-0.4401223594594508,-0.012945141498285791,-0.059459144991714334,-0.2822606507158606,-0.3202106518437053,-0.3057128068177492,1.3207413789748723,-0.7470500750459189,0.6698398845967832,-1.0061042150427464,-0.939000946695352,0.4040272104675278,-0.2131416762884425,-0.43262116550379087
-0.3626810772429086,-0.6975500602076664,-0.44939334044301,-0.3958829939413291,-0.24322250265597928,-0.46236518503297114,-0.013024750465617716,-0.15419879917279886,-0.4734783574282579,2.689311473549912,-0.3057128068177492,-1.198585145342096,-0.7470500750459189,0.6698398845967832,-1.0061042150427464,1.8762956530272357,0.4040272104675278,0.6286172598092583,2.3114911607144597
-1.1531111323827723,0.5103933898579878,0.20210003368547916,1.1939297234234532,-0.13227784244453128,4.408813615567991,-0.011974386256595096,-0.038025245629785785,-0.1286523609558416,-0.3202106518437053,-0.3057128068177492,-0.2538376987232329,-0.7470500750459189,0.6698398845967832,-0.6313654399544011,0.08474327138558907,0.4040272104675278,0.6286172598092583,-0.43262116550379087
1.5553420478022182,1.4163509774072285,0.35282056019977004,2.783742440788235,0.993194101943706,1.7619173723190664,-0.012708272326895117,-0.11533280344155074,-0.6009707348064812,0.13643203813912197,-0.3057128068177492,1.0058255634352513,0.4617205218122399,-1.4452083671511484,-1.0061042150427464,-0.939000946695352,0.4040272104675278,-0.2131416762884425,2.3114911607144597
-1.4791250850863737,-0.0935783351748393,-0.16896020548316765,-0.3958829939413291,-0.24322250265597928,-0.061994324709604406,-0.012734216772448223,-0.15419879917279886,-0.746798485174799,-0.3202106518437053,-0.3057128068177492,1.3207413789748723,-0.7470500750459189,0.6698398845967832,0.1181121102222895,-0.939000946695352,-2.2437239260915134,-0.2131416762884425,-0.43262116550379087
-0.20544085712996873,-0.0935783351748393,0.9722082942049037,-0.3958829939413291,-0.24322250265597928,-0.39563670831241005,-0.012981589857098621,-0.15419879917279886,-0.5926687115413416,-0.3202106518437053,-0.3057128068177492,-0.883669329802475,1.6704911186703986,0.3676901343470787,1.6170672105756707,1.8762956530272357,-2.2437239260915134,-0.2131416762884425,-0.43262116550379087
